City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Antibes,FR,2021-12-08 03:32:39,43.5624,7.1278,47.44,90,75,12.66
295,Shetpe,KZ,2021-12-08 03:32:39,44.1667,52.1167,41.4,62,21,20.8
296,Nanortalik,GL,2021-12-08 03:32:40,60.1432,-45.2371,29.68,70,100,38.3
297,Perth,AU,2021-12-08 03:32:40,-31.9333,115.8333,98.15,27,0,21.85
298,Labuhan,ID,2021-12-08 03:32:40,-6.8844,112.2051,86.04,68,89,10.33
299,Vinh,VN,2021-12-08 03:31:54,18.6667,105.6667,67.6,65,91,5.82
300,Honavar,IN,2021-12-08 03:32:41,14.2833,74.45,81.7,53,0,4.45
301,Waingapu,ID,2021-12-08 03:32:41,-9.6567,120.2641,87.84,61,84,5.66
302,Tual,ID,2021-12-08 03:32:42,-5.6667,132.75,78.53,83,100,3.62
303,Haines Junction,CA,2021-12-08 03:32:42,60.7522,-137.5108,24.75,80,100,4.61
304,Martapura,ID,2021-12-08 03:32:42,-3.4167,114.85,82.49,78,40,3.44
305,Lebu,CL,2021-12-08 03:32:42,-37.6167,-73.65,54.07,92,43,10.09
306,Maceio,BR,2021-12-08 03:32:43,-9.6658,-35.7353,78.24,83,0,4.61
307,Havelock,US,2021-12-08 03:32:43,34.8791,-76.9013,48.97,77,100,4.0
308,Cururupu,BR,2021-12-08 03:32:43,-1.8283,-44.8683,76.42,93,52,3.47
309,Qaanaaq,GL,2021-12-08 03:32:44,77.484,-69.3632,9.95,70,91,6.4
310,Bugembe,UG,2021-12-08 03:32:44,0.4797,33.2344,64.17,81,99,1.61
311,Clarence Town,AU,2021-12-08 03:32:44,-32.5833,151.7833,74.95,80,100,7.27
312,Koumac,NC,2021-12-08 03:32:45,-20.5667,164.2833,83.55,71,49,7.99
313,Naze,JP,2021-12-08 03:32:45,28.3667,129.4833,65.32,54,54,14.54
314,Tateyama,JP,2021-12-08 03:32:46,34.9833,139.8667,55.67,83,100,31.59
315,Pahrump,US,2021-12-08 03:31:51,36.2083,-115.9839,55.62,65,95,1.01
316,Wad Rawah,SD,2021-12-08 03:32:46,15.1603,33.1397,73.15,45,0,9.08
317,Birin,NP,2021-12-08 03:32:46,26.8865,88.0718,58.8,68,10,4.12
318,Port Hardy,CA,2021-12-08 03:30:08,50.6996,-127.4199,45.75,93,90,3.44
319,Vidnoye,RU,2021-12-08 03:33:47,55.5524,37.7097,28.42,93,90,8.95
320,Tuktoyaktuk,CA,2021-12-08 03:33:47,69.4541,-133.0374,8.6,85,75,10.36
321,Kasane,BW,2021-12-08 03:33:47,-17.8167,25.15,69.89,78,0,10.36
322,Pitimbu,BR,2021-12-08 03:33:48,-7.4706,-34.8086,79.39,79,78,9.08
323,Klaksvik,FO,2021-12-08 03:33:48,62.2266,-6.589,40.12,76,100,21.72
324,Sydney Mines,CA,2021-12-08 03:33:48,46.2367,-60.2177,35.01,68,90,1.01
325,Albacete,ES,2021-12-08 03:33:49,38.8333,-2.0,49.01,81,75,16.11
326,Annavasal,IN,2021-12-08 03:33:49,10.4667,78.7,80.19,77,19,9.89
327,Xuddur,SO,2021-12-08 03:33:50,4.1213,43.8894,71.02,81,70,16.2
328,Isangel,VU,2021-12-08 03:33:50,-19.55,169.2667,86.11,74,75,2.3
329,Geraldton,AU,2021-12-08 03:31:18,-28.7667,114.6,81.01,61,24,25.32
330,Sakaiminato,JP,2021-12-08 03:33:50,35.55,133.2333,53.58,58,75,13.8
331,Katsuura,JP,2021-12-08 03:33:51,35.1333,140.3,53.11,90,100,29.57
332,Clyde River,CA,2021-12-08 03:33:51,70.4692,-68.5914,3.43,85,99,13.8
333,Fortuna,US,2021-12-08 03:33:51,40.5982,-124.1573,52.2,94,90,0.0
334,Am Timan,TD,2021-12-08 03:33:52,11.0297,20.2827,72.1,21,57,6.31
335,Aksu,CN,2021-12-08 03:33:52,41.1231,80.2644,35.76,31,81,1.32
336,Severobaykalsk,RU,2021-12-08 03:33:53,55.65,109.3167,32.29,89,100,4.54
337,Edgewater,US,2021-12-08 03:33:53,28.9889,-80.9023,66.99,100,40,0.0
338,Ondangwa,NA,2021-12-08 03:33:53,-17.9167,15.95,75.13,24,89,6.35
339,Astaneh-Ye Ashrafiyeh,IR,2021-12-08 03:33:54,37.2596,49.9444,48.13,70,9,1.79
340,Ko Samui,TH,2021-12-08 03:33:54,9.5357,99.9357,85.91,66,40,11.5
341,Port Macquarie,AU,2021-12-08 03:31:06,-31.4333,152.9167,76.89,83,64,10.13
342,Yulara,AU,2021-12-08 03:33:55,-25.2406,130.9889,89.44,20,0,16.11
343,Colonelganj,IN,2021-12-08 03:33:55,27.1333,81.7,67.28,42,0,3.78
344,Mayo,US,2021-12-08 03:33:55,38.8876,-76.5119,37.94,66,1,0.0
345,Redlands,US,2021-12-08 03:33:56,34.0556,-117.1825,59.27,79,85,1.61
346,Sur,OM,2021-12-08 03:33:56,22.5667,59.5289,74.75,65,1,13.94
347,Bongaree,AU,2021-12-08 03:33:56,-27.0797,153.1586,87.57,70,100,5.79
348,Marawi,PH,2021-12-08 03:33:57,7.9986,124.2928,73.65,66,98,5.28
349,Bulawayo,ZW,2021-12-08 03:33:57,-20.15,28.5833,66.54,79,88,10.07
350,Pedra Branca,BR,2021-12-08 03:33:58,-5.4542,-39.7172,74.3,80,47,9.01
351,Rafai,CF,2021-12-08 03:33:58,4.95,23.9167,69.85,77,74,1.9
352,Lamu,KE,2021-12-08 03:33:58,-2.2717,40.902,79.02,76,30,6.04
353,Meulaboh,ID,2021-12-08 03:33:59,4.1363,96.1285,84.78,67,88,2.08
354,Magelang,ID,2021-12-08 03:33:59,-7.4706,110.2178,86.74,59,37,1.57
355,Qurbus,TN,2021-12-08 03:33:59,36.8167,10.5687,50.34,69,16,8.28
356,Broken Hill,AU,2021-12-08 03:34:00,-31.95,141.4333,69.51,30,40,14.97
357,Benghazi,LY,2021-12-08 03:34:00,32.1167,20.0667,64.42,61,41,29.01
358,San Policarpo,PH,2021-12-08 03:34:00,12.1791,125.5072,80.08,87,100,14.63
359,San Carlos De Bariloche,AR,2021-12-08 03:30:09,-41.1456,-71.3082,56.95,67,40,12.66
360,Soller,ES,2021-12-08 03:34:01,39.7662,2.7152,62.85,63,21,4.0
361,Barcelos,PT,2021-12-08 03:34:01,41.5388,-8.6151,48.69,77,96,16.26
362,Rio Grande,BR,2021-12-08 03:30:47,-32.035,-52.0986,65.95,60,63,18.01
363,Riyadh,SA,2021-12-08 03:30:20,24.6877,46.7219,51.94,25,43,5.91
364,Khani,GE,2021-12-08 03:35:02,41.9563,42.9566,51.37,43,3,10.85
365,Novikovo,RU,2021-12-08 03:35:02,51.1537,37.8879,36.21,96,100,7.43
366,Simao,CN,2021-12-08 03:35:03,22.7886,100.9748,68.22,55,0,3.15
367,Kashira,RU,2021-12-08 03:35:03,54.8444,38.1669,28.74,97,100,9.4
368,Arica,CL,2021-12-08 03:31:35,-18.475,-70.3042,68.23,68,90,6.91
369,Grindavik,IS,2021-12-08 03:35:03,63.8424,-22.4338,30.67,93,40,11.5
370,Saint-Leu,RE,2021-12-08 03:35:04,-21.15,55.2833,77.86,69,17,2.37
371,Kulhudhuffushi,MV,2021-12-08 03:35:04,6.6221,73.07,82.69,73,51,10.96
372,High Level,CA,2021-12-08 03:35:04,58.5169,-117.136,1.51,85,90,5.75
373,Ixtapa,MX,2021-12-08 03:35:05,20.7,-105.2,73.22,88,1,0.0
374,Hwange,ZW,2021-12-08 03:35:05,-18.3693,26.5019,72.09,77,96,4.47
375,Karratha,AU,2021-12-08 03:35:06,-20.7377,116.8463,96.55,37,20,12.68
376,Xining,CN,2021-12-08 03:35:06,36.6167,101.7667,33.48,38,54,2.62
377,Kavaratti,IN,2021-12-08 03:35:06,10.5669,72.642,80.22,67,2,8.21
378,Gornopravdinsk,RU,2021-12-08 03:35:07,60.05,69.9,-10.46,100,44,3.47
379,Lazarev,RU,2021-12-08 03:35:07,52.225,141.5131,16.23,81,3,7.67
380,Ankang,CN,2021-12-08 03:35:07,32.68,109.0172,48.63,49,96,1.39
381,Gisborne,NZ,2021-12-08 03:35:08,-38.6533,178.0042,69.49,74,55,2.08
382,Houma,US,2021-12-08 03:35:04,29.5958,-90.7195,66.0,98,14,4.0
383,Conceicao Do Araguaia,BR,2021-12-08 03:35:08,-8.2578,-49.2647,74.59,95,100,5.06
384,Olinda,BR,2021-12-08 03:34:45,-8.0089,-34.8553,82.13,65,75,8.05
385,Porto Novo,BJ,2021-12-08 03:35:09,6.4965,2.6036,82.22,89,57,3.96
386,Cidreira,BR,2021-12-08 03:35:10,-30.1811,-50.2056,67.71,64,16,15.12
387,Roald,NO,2021-12-08 03:35:10,62.5833,6.1333,35.74,51,45,18.41
388,Mudkhed,IN,2021-12-08 03:35:10,19.1667,77.5167,73.44,46,5,8.5
389,Maltahohe,NA,2021-12-08 03:35:11,-24.8333,16.9833,62.42,37,0,3.27
390,Eyl,SO,2021-12-08 03:35:11,7.9803,49.8164,74.61,67,63,15.17
391,Manacapuru,BR,2021-12-08 03:35:11,-3.2997,-60.6206,75.78,94,98,2.91
392,Minnedosa,CA,2021-12-08 03:35:12,50.2453,-99.8436,-8.84,97,5,3.22
393,Moree,AU,2021-12-08 03:35:12,-29.4667,149.85,87.82,33,13,10.36
394,Araci,BR,2021-12-08 03:35:12,-11.3333,-38.9667,73.44,88,100,9.22
395,Luanda,AO,2021-12-08 03:35:13,-8.8368,13.2343,78.8,89,75,3.44
396,Malmo,SE,2021-12-08 03:35:13,55.6059,13.0007,34.39,72,100,1.99
397,Husavik,IS,2021-12-08 03:35:13,66.0449,-17.3389,21.11,77,37,13.29
398,Genhe,CN,2021-12-08 03:35:14,50.7833,121.5167,21.7,69,100,3.02
399,Panama City,PA,2021-12-08 03:32:32,8.9936,-79.5197,82.06,81,20,4.61
400,Killin,US,2021-12-08 03:35:14,33.6123,-91.7412,44.69,65,90,0.0
401,East Moline,US,2021-12-08 03:35:15,41.5009,-90.4443,23.31,59,20,4.61
402,Tazovskiy,RU,2021-12-08 03:35:15,67.4667,78.7,-14.03,98,40,9.66
403,Rock Springs,US,2021-12-08 03:35:15,41.5875,-109.2029,35.04,57,1,24.0
404,Pacific Grove,US,2021-12-08 03:35:16,36.6177,-121.9166,57.51,91,90,1.01
405,Malanje,AO,2021-12-08 03:35:16,-9.5402,16.341,61.59,96,100,2.86
406,Paragominas,BR,2021-12-08 03:35:16,-2.9667,-47.4833,72.86,97,97,2.1
407,College,US,2021-12-08 03:30:22,64.8569,-147.8028,18.66,88,90,1.01
408,Karoi,ZW,2021-12-08 03:35:17,-16.8099,29.6925,70.25,43,50,5.93
409,Dukat,RU,2021-12-08 03:35:17,62.55,155.55,-29.47,96,100,4.94
410,Nuuk,GL,2021-12-08 03:36:18,64.1835,-51.7216,18.21,57,75,9.22
411,Urucara,BR,2021-12-08 03:36:18,-2.5364,-57.76,74.25,99,100,2.37
412,Kysyl-Syr,RU,2021-12-08 03:36:18,63.8986,122.7617,-19.01,96,100,6.06
413,Talnakh,RU,2021-12-08 03:36:18,69.4865,88.3972,-9.8,98,100,8.55
414,Alihe,CN,2021-12-08 03:36:19,50.5667,123.7167,26.87,63,43,1.59
415,Kollam,IN,2021-12-08 03:36:19,8.8833,76.6,85.87,70,3,6.58
416,Bokhan,RU,2021-12-08 03:36:20,53.153,103.7714,20.28,94,100,2.46
417,Lucapa,AO,2021-12-08 03:36:20,-8.4192,20.7447,64.8,98,100,1.74
418,Okitipupa,NG,2021-12-08 03:36:20,6.5047,4.7839,75.24,97,10,2.01
419,Kabwe,ZM,2021-12-08 03:36:21,-14.4469,28.4464,72.28,41,92,3.47
420,Quatre Cocos,MU,2021-12-08 03:36:21,-20.2078,57.7625,81.09,69,30,14.38
421,Te Anau,NZ,2021-12-08 03:36:21,-45.4167,167.7167,62.1,52,100,7.43
422,Liku,ID,2021-12-08 03:36:22,-0.7275,119.8922,86.74,58,96,5.12
423,La Concordia,NI,2021-12-08 03:36:22,13.1953,-86.1667,64.56,98,61,5.73
424,Fort Nelson,CA,2021-12-08 03:36:22,58.8053,-122.7002,4.59,92,75,2.3
425,The Pas,CA,2021-12-08 03:36:23,53.8251,-101.2541,-20.18,83,1,3.44
426,Jumla,NP,2021-12-08 03:36:23,29.2747,82.1838,53.83,21,0,3.06
427,Itaituba,BR,2021-12-08 03:36:23,-4.2761,-55.9836,73.96,97,100,1.21
428,Debre Tabor,ET,2021-12-08 03:36:24,11.85,38.0167,47.41,28,0,5.55
429,Tshikapa,CD,2021-12-08 03:36:24,-6.4167,20.8,69.12,99,100,3.76
430,Bonfim,BR,2021-12-08 03:36:25,3.0833,-59.95,76.6,86,100,4.38
431,Arrecife,ES,2021-12-08 03:36:25,28.963,-13.5477,66.27,88,95,10.36
432,Suba,PH,2021-12-08 03:36:25,10.8438,121.0102,80.58,76,100,31.54
433,Sarangani,PH,2021-12-08 03:36:26,5.4033,125.4636,82.72,73,86,5.91
434,Hobe Sound,US,2021-12-08 03:36:26,27.0595,-80.1364,73.94,85,67,0.0
435,Umm Kaddadah,SD,2021-12-08 03:36:26,13.6017,26.6876,65.61,25,1,14.88
436,Rocha,UY,2021-12-08 03:36:27,-34.4833,-54.3333,55.8,93,0,7.16
437,Preobrazheniye,RU,2021-12-08 03:36:27,42.9019,133.9064,40.93,40,0,2.33
438,Nanyamba,TZ,2021-12-08 03:36:27,-10.6833,39.8333,74.32,89,38,0.72
439,Bonavista,CA,2021-12-08 03:36:28,48.6499,-53.1147,36.12,57,89,21.54
440,Camana,PE,2021-12-08 03:36:28,-16.6228,-72.7111,67.75,87,79,8.25
441,Aksay,RU,2021-12-08 03:36:28,47.26,39.87,48.25,61,100,8.99
442,Abu Samrah,SY,2021-12-08 03:36:29,35.3029,37.1841,50.63,53,0,4.74
443,Samarai,PG,2021-12-08 03:36:29,-10.6167,150.6667,84.45,74,88,11.18
444,Ahipara,NZ,2021-12-08 03:36:30,-35.1667,173.1667,71.73,63,59,3.13
445,Bojnurd,IR,2021-12-08 03:36:30,37.4747,57.329,26.55,86,63,0.0
446,Zaysan,KZ,2021-12-08 03:36:30,47.4667,84.8667,28.08,95,100,0.98
447,Umm Bab,QA,2021-12-08 03:34:29,25.2142,50.8072,58.68,73,79,5.37
448,Butterworth,MY,2021-12-08 03:36:31,5.3991,100.3638,88.0,62,20,11.99
449,Codrington,AU,2021-12-08 03:36:31,-38.2667,141.9667,55.18,65,69,16.08
450,Ranong,TH,2021-12-08 03:36:32,9.9658,98.6348,84.13,62,29,12.95
451,Grafton,US,2021-12-08 03:32:25,42.207,-71.6856,32.47,74,1,3.44
452,Novovasylivka,UA,2021-12-08 03:36:32,46.8315,35.7536,44.15,88,65,17.49
453,Atasu,KZ,2021-12-08 03:36:33,48.6814,71.6433,1.62,95,22,7.92
454,Dryden,CA,2021-12-08 03:36:33,49.7833,-92.7503,3.49,78,90,6.91
455,Moshupa,BW,2021-12-08 03:37:33,-24.7782,25.4155,64.81,86,100,9.64
456,Tiznit,MA,2021-12-08 03:37:34,29.5833,-9.5,53.46,44,76,2.8
457,Sao Paulo De Olivenca,BR,2021-12-08 03:37:34,-3.3783,-68.8725,72.9,99,91,1.83
458,Sovetskiy,RU,2021-12-08 03:37:35,61.3614,63.5842,-5.28,98,12,3.24
459,Sohag,EG,2021-12-08 03:37:35,26.557,31.6948,55.69,29,0,7.14
460,Mnogovershinnyy,RU,2021-12-08 03:37:35,53.9353,139.9242,12.2,80,5,7.18
461,San Patricio,US,2021-12-08 03:37:36,28.017,-97.5169,66.29,81,29,5.1
462,Atambua,ID,2021-12-08 03:37:36,-9.1061,124.8925,82.78,68,65,4.21
463,Opuwo,NA,2021-12-08 03:37:37,-18.0607,13.84,65.71,26,77,0.87
464,Santa Maria,BR,2021-12-08 03:37:37,-29.6842,-53.8069,63.7,77,0,13.8
465,Sergeyevka,KZ,2021-12-08 03:37:37,53.88,67.4158,-5.01,95,6,6.73
466,Abu Kamal,SY,2021-12-08 03:37:38,34.4506,40.9171,56.79,43,100,11.56
467,Ippy,CF,2021-12-08 03:37:38,6.2679,21.2247,72.3,34,62,3.02
468,Puerto Escondido,MX,2021-12-08 03:37:39,15.85,-97.0667,81.43,65,40,3.44
469,Sosua,DO,2021-12-08 03:37:40,19.7667,-70.5167,73.53,94,20,0.0
470,Huambo,AO,2021-12-08 03:37:41,-12.7761,15.7392,56.71,94,91,2.04
471,Duldurga,RU,2021-12-08 03:37:41,50.6761,113.5931,21.18,64,13,2.35
472,Boromo,BF,2021-12-08 03:37:42,11.75,-2.9333,72.88,19,9,5.95
473,Sibolga,ID,2021-12-08 03:37:42,1.7427,98.7792,87.31,62,30,5.01
474,Nadym,RU,2021-12-08 03:37:43,65.5333,72.5167,-4.74,91,84,11.72
475,Sierpc,PL,2021-12-08 03:37:43,52.8568,19.6691,18.97,83,37,10.58
476,Anadyr,RU,2021-12-08 03:37:43,64.75,177.4833,-16.01,75,20,11.01
477,Yudong,CN,2021-12-08 03:37:44,29.385,106.5194,58.37,75,100,0.51
478,Benjamin Hill,MX,2021-12-08 03:37:44,30.1667,-111.1,59.23,40,0,4.14
479,Roma,US,2021-12-08 03:37:45,43.2128,-75.4557,30.13,89,100,2.39
480,Wattegama,LK,2021-12-08 03:37:45,6.7989,81.4808,81.52,68,22,8.21
481,El Penon,CO,2021-12-08 03:37:45,8.9892,-73.9486,75.18,85,38,0.92
482,Poum,NC,2021-12-08 03:37:46,-20.2333,164.0167,82.45,74,20,8.79
483,Chalinze,TZ,2021-12-08 03:37:46,-6.6378,38.354,72.32,94,87,1.79
484,Caravelas,BR,2021-12-08 03:37:46,-17.7125,-39.2481,70.74,97,100,5.37
485,Todos Santos,MX,2021-12-08 03:37:47,23.45,-110.2167,75.0,72,63,2.37
486,Chongoyape,PE,2021-12-08 03:37:47,-6.6406,-79.3892,72.81,74,93,1.7
487,Ust-Nera,RU,2021-12-08 03:37:48,64.5667,143.2,-49.22,99,60,4.85
488,Svetlyy,RU,2021-12-08 03:37:48,54.675,20.1347,12.25,82,82,10.76
489,Verkhoyansk,RU,2021-12-08 03:37:49,67.5447,133.385,-44.54,97,88,2.53
490,Runcu,RO,2021-12-08 03:37:49,45.1167,23.1333,35.91,83,96,4.7
491,Alofi,NU,2021-12-08 03:37:50,-19.0595,-169.9187,80.49,69,75,16.11
492,Guaranda,EC,2021-12-08 03:37:50,-1.6,-79.0,51.28,88,86,2.75
493,Melilla,ES,2021-12-08 03:37:50,35.2937,-2.9383,59.38,77,0,9.22
494,Banda Aceh,ID,2021-12-08 03:37:51,5.5577,95.3222,84.43,68,14,11.14
495,Sangar,RU,2021-12-08 03:37:51,63.9242,127.4739,-28.39,86,71,8.08
496,Kenai,US,2021-12-08 03:37:51,60.5544,-151.2583,24.89,80,90,6.91
497,Juneau,US,2021-12-08 03:37:52,58.3019,-134.4197,35.6,95,90,7.0
498,Dali,CN,2021-12-08 03:37:52,25.7,100.1833,60.51,60,28,4.29
499,Jiayuguan,CN,2021-12-08 03:37:52,39.8167,98.3,31.95,33,73,0.65
500,Padang,ID,2021-12-08 03:37:53,-0.9492,100.3543,87.85,63,19,4.94
501,Nanning,CN,2021-12-08 03:38:53,22.8167,108.3167,64.85,36,8,4.12
502,Nouakchott,MR,2021-12-08 03:38:54,18.0858,-15.9785,64.33,26,62,12.28
503,Jaffna,LK,2021-12-08 03:35:21,9.6685,80.0074,82.47,75,12,10.45
504,Nouadhibou,MR,2021-12-08 03:38:54,20.931,-17.0347,67.6,45,83,15.79
505,Xacmaz,AZ,2021-12-08 03:38:55,41.4635,48.806,48.99,54,82,3.09
506,Belle Glade,US,2021-12-08 03:36:28,26.6845,-80.6676,73.98,76,77,6.13
507,Yumen,CN,2021-12-08 03:38:55,40.2833,97.2,33.33,32,95,19.04
508,Yanji,CN,2021-12-08 03:38:56,42.9075,129.5078,34.95,56,1,1.05
509,Artyom,AZ,2021-12-08 03:38:56,40.4723,50.333,53.74,88,98,16.96
510,Santa Cruz,BO,2021-12-08 03:38:56,-17.8,-63.1667,78.26,78,100,5.75
511,Palaikastron,GR,2021-12-08 03:38:57,35.2,26.25,54.75,67,90,25.14
512,Carauari,BR,2021-12-08 03:38:57,-4.8828,-66.8958,73.11,98,99,1.77
513,Kansanshi,ZM,2021-12-08 03:38:57,-12.0951,26.4273,59.4,95,79,2.62
514,Mezen,RU,2021-12-08 03:38:58,65.8522,44.24,10.58,83,53,9.22
515,Honiara,SB,2021-12-08 03:38:58,-9.4333,159.95,77.94,94,100,5.93
516,Shubarshi,KZ,2021-12-08 03:38:59,48.5872,57.1869,23.2,76,12,12.77
517,Raga,SS,2021-12-08 03:38:59,8.4596,25.678,71.38,28,98,3.78
518,San Andres,CO,2021-12-08 03:38:59,12.5847,-81.7006,82.42,78,20,13.8
519,Mizdah,LY,2021-12-08 03:39:00,31.4451,12.9801,41.36,54,0,9.75
520,Evensk,RU,2021-12-08 03:39:00,61.95,159.2333,-1.25,93,100,9.1
521,Vardo,NO,2021-12-08 03:39:00,70.3705,31.1107,8.8,67,2,18.75
522,Muros,ES,2021-12-08 03:39:01,42.7762,-9.0603,52.23,73,99,23.78
523,Campos Belos,BR,2021-12-08 03:39:01,-13.0367,-46.7717,69.94,93,52,2.84
524,Tinskoy,RU,2021-12-08 03:39:02,56.1525,96.9161,21.11,86,98,15.3
525,Kiruna,SE,2021-12-08 03:39:02,67.8557,20.2251,2.32,85,90,2.3
526,Akdepe,TM,2021-12-08 03:39:02,42.0551,59.3788,24.89,79,2,8.63
527,Danbury,US,2021-12-08 03:35:42,41.3948,-73.454,36.07,75,1,0.0
528,Henties Bay,NA,2021-12-08 03:39:03,-22.116,14.2845,58.86,95,4,1.25
529,Gornoye Loo,RU,2021-12-08 03:39:03,43.7129,39.6049,55.18,53,0,6.53
530,Krasnoarmeyskoye,RU,2021-12-08 03:39:04,52.7182,50.0322,27.03,85,100,12.97
531,Yangambi,CD,2021-12-08 03:39:04,0.8102,24.4336,68.27,99,95,1.41
532,Mayumba,GA,2021-12-08 03:39:04,-3.432,10.6554,74.35,87,100,11.41
533,Sambava,MG,2021-12-08 03:39:05,-14.2667,50.1667,76.98,69,29,6.4
534,Bay Roberts,CA,2021-12-08 03:39:05,47.5999,-53.2648,39.43,70,100,5.99
